Disclaimer
"Usually, it is not a best practice, to ascertain whether or not a file is malicious from a hash value alone. Indeed when Trend Micro analyzes a suspicious file, different factors are being looked at - including the file itself, as well as its behavior."
"Since a file hash is only a fingerprint of sorts to help ascertain the integrity of a particular file, it alone is not enough to ascertain whether or not a file is malicious."
IOCs are mostly to be used to perform sweeping activities targeting devices/network segment that are suspected to be compromised. Those are indeed Indicators of Compromise and not all of those Indicators are malicious. Those might also be used to perform Threat Hunting activities.
"Moreover there exists different hashes that can serve as IOCs and that different from file hashes themselves. Those include imphash, Richhash, Metahash, ... For those ones, it is expected that no assessment can be shared in regards to corresponding file coverage via legacy detection components (pattern files)."
Thank you for your understanding.

[Files]
Original Hash,SHA1,SHA256,MD5,TM Detection (Smart Scan) [ThreatHub] 
8405D742405D3A6D3BDA6BC49630DD5F3604A3D6AE27CBD533E425F8ABBAAFDC,,8405d742405d3a6d3bda6bc49630dd5f3604a3d6ae27cbd533e425f8abbaafdc,,Need sample for analysis
7E63C6B9AB3B32BEFFBC1EB23D6CA7CC59616B0722F0DD4F0D893C0A1724F5D7,,7e63c6b9ab3b32beffbc1eb23d6ca7cc59616b0722f0dd4f0d893c0a1724f5d7,,Need sample for analysis
D2F5C890E3E1DD9B42E695586C06408B31D4EC7A,d2f5c890e3e1dd9b42e695586c06408b31d4ec7a,38283b775552da8981452941ea74191aa0d203edd3f61fb2dee7b0aea3514955,fe00973fc12b3c6330abd9807dfb1d70,NO_DETECTION
93B717A562F2CC3FDF2355BD9D2670BA2391CC60,93b717a562f2cc3fdf2355bd9d2670ba2391cc60,a668a98e57c03decf6ea76bb32f67f3f077ef2277e57f4117d44f4342977fddf,97dc80d3844b01587d9fd6377b9ab0a7,TROJ_FRS.VSNW0FD21
833A461F6D479D164B453CC9F5F51259D991B1B7,833a461f6d479d164b453cc9f5f51259d991b1b7,,,Need sample for analysis
885FC76BA1261A1DCCE87F183A2385B2B99AFD96,885fc76ba1261a1dcce87f183a2385b2b99afd96,cc4960939a41d6a281ddad307b107e16214f4aeda261c9b5037f26e60dc7bba2,7ee103ee99b95c07cc4a024e4d0fdc03,Backdoor.Win64.SYSTEMBC.YXDJGZ
B8FC0194F6ED56E4A57C16756E506369C74C4078,b8fc0194f6ed56e4a57c16756e506369c74c4078,2bcd5702a7565952c44075ac6fb946c7780526640d1264f692c7664c02c68465,0f1290d014dfd9e66bbbed96a828f7d1,Trojan.BAT.KILLAV.0NA103JH22
3CF331934996EC4338418B847B52D78D8A29D224,3cf331934996ec4338418b847b52d78d8a29d224,87ab1707a553557b10fa721a32f053fbb40d11de6f692e96e067d03316fe530b,4cf52cee2001cd10528f429fb6d9fd07,Trojan.BAT.KILLAV.WLES
990F68CCA516192D73EF443F51ED80813E324B0B,990f68cca516192d73ef443f51ed80813e324b0b,,,Need sample for analysis
9442647283E52C91C2E836B19749F184936CF6C2,9442647283e52c91c2e836b19749f184936cf6c2,,,Need sample for analysis
55126D8215B771AA2F62F16E6AAD9E8832824A4C,55126d8215b771aa2f62f16e6aad9e8832824a4c,,,Need sample for analysis
CECC54143CC375AF1B9AED0021643B179574E592,cecc54143cc375af1b9aed0021643b179574e592,1b60097bf1ccb15a952e5bcc3522cf5c162da68c381a76abc2d5985659e4d386,e2eadf60d8f25cae9b29decab461177b,NO_DETECTION
8441E7B6B6B9F24439E71C6B031262BC76D73C28,8441e7b6b6b9f24439e71c6b031262bc76d73c28,,,Need sample for analysis
7DEE2A38CC2BA81CC373B50F42C8946601D177CB,7dee2a38cc2ba81cc373b50f42c8946601d177cb,3691dbb1834db4eb8ef4c195d26779b87db267a56f2ebca6c146a53fb8adb9c0,c84e1655f0ba917cc605018e32eba9f3,NO_DETECTION
A65D7CAF354161798D2458CFEE9E4E988F0E94AF,a65d7caf354161798d2458cfee9e4e988f0e94af,03b3c37300bf9dcfaa4594e86841b70263324dda305484fb268b27deb09f936c,9a66570b7e25035ff337fa6098f59823,NO_DETECTION
1224F9667D7F1D3B7FBA17F414D343912BEC03DB,1224f9667d7f1d3b7fba17f414d343912bec03db,,,Need sample for analysis
2DE53C24663149366FCA22F354AFF5C0F5B348F4,2de53c24663149366fca22f354aff5c0f5b348f4,6cff22a3ea7c054075b9aded5933587bf997623183539e10e426d103d604f046,a8b335886e39adf23e6aa44a00bf82dc,Trojan.BAT.ZEPPELIN.SMYXBEU.hp
300C89889BBB5EF61F470174A6FCAD73C4516779,300c89889bbb5ef61f470174a6fcad73c4516779,,,Need sample for analysis
373609C0F30EE313FD0CC6C4E572452483D87244,373609c0f30ee313fd0cc6c4e572452483d87244,0e626e01d3ae7840aa486468f40138284ccbd70dfe336a6b5d4008d01eb79988,1393dab192ea2e2427889839a2d8fcf7,HackTool.BAT.DefenderControl.A
BD65B5306914187F14BFFFA995E7E68A8D036D0C,bd65b5306914187f14bfffa995e7e68a8d036d0c,4106ce787cf73d7f8215311a241f0e42426301a5a2078da9e3349afade2df684,5336dffb778b1e2a0b982b337652b213,Trojan.BAT.DISABLER.AC
FE1FB1DA6435A6D6283E993569D3FC82A67D7AC8,fe1fb1da6435a6d6283e993569d3fc82a67d7ac8,09f91e90a1604a633c00d6039581f552603421356cb1edb62e085b32ff01b94e,f7a730acc86f1d6759249ccc579b1794,Trojan.BAT.MEDUSALOCKER.A
86F599090AA2C7C1DF65DCCCCF00E1818E72246A,86f599090aa2c7c1df65dccccf00e1818e72246a,beb5022543a1e12e1f8f5ffe5d520e5fc9cf623aea512cfb43ea2f8c2897420c,91be6e6a8b4c2cb99db5b99d40e06978,Trojan.BAT.ZEPPELIN.SMYXBEU.hp
65DC04F3F75DEB3B287CCA3138D9D0EC36B8BEA0,65dc04f3f75deb3b287cca3138d9d0ec36b8bea0,a83a5810ea7a4f02d4623c509dd9b88ad4e432177143e9e9b2b30f9b2943a1b0,0191d87b91f1545e13b3af4a442ae949,Trojan.Win32.STOPSERVICES.VSNW06C23
7902B08FB184CFB9580D0AD950BAF048A795F7C1,7902b08fb184cfb9580d0ad950baf048a795f7c1,8a99353662ccae117d2bb22efd8c43d7169060450be413af763e8ad7522d2451,527c71c523d275c8367b67bbebf48e9f,HackTool.Win64.Chisel.SM.go
0488348645EBB39EE7A51A09F2705C87D89D27F1,0488348645ebb39ee7a51a09f2705c87d89d27f1,0a9a342cf4b9ccba811922b32c55498a3448b198702e2ec17269653c161bbda3,cdcf4f24dc07d5da5be076793983a308,NO_DETECTION
C96154690F60A8E1F2271242E458029014FFE30A,c96154690f60a8e1f2271242e458029014ffe30a,,,Need sample for analysis
A84ED0F3C46B01D66510CCC9B1FC1E07AF005C60,a84ed0f3c46b01d66510ccc9b1fc1e07af005c60,,,Need sample for analysis
790D40CD16FB458BF99E3600BCE29ECA06D40B56,790d40cd16fb458bf99e3600bce29eca06d40b56,,,Need sample for analysis
1206BD44744D61F6C31ABA2234C34D3E35B5BAC7,1206bd44744d61f6c31aba2234c34d3e35b5bac7,4cd00234b18e04dcd745cc81bb928c8451f6601affb5fa45f20bb11bfb5383ce,57bd8fba4aa26033fa080f390b31ed0e,Trojan.PS1.BATLOADER.SMB
B286B58ED32B6DF4ECDB5DF86D7D7D177BB7BFAF,b286b58ed32b6df4ecdb5df86d7d7d177bb7bfaf,f8cff7082a936912baf2124d42ed82403c75c87cb160553a7df862f8d81809ee,50cc3a3bca96d7096c8118e838d9bc16,NO_DETECTION
DD37973BE7E6EDE23C131A48919A4F6E1FB49328,dd37973be7e6ede23c131a48919a4f6e1fb49328,342b398647073159dfa8a7d36510171f731b760089a546e96fbb8a292791efee,5cb9d80f82f674b065c3d80816a370c4,TROJ_FRS.VSNTKJ22
585B05B290D241A249AF93B1896A9474128DA969,585b05b290d241a249af93b1896a9474128da969,,,Need sample for analysis
3288F6F98BC2445F4AD688B562FE12414893C1AC,3288f6f98bc2445f4ad688b562fe12414893c1ac,216047c048bf1dcbf031cf24bd5e0f263994a5df60b23089e393033d17257cb5,92283d4d0e7e730c3f4f5485bfa48cb6,HackTool.Win32.NirCMD.MRV
41A79F83F8B00AC7A9DD06E1E225D64D95D29B1D,41a79f83f8b00ac7a9dd06e1e225d64d95d29b1d,,,Need sample for analysis
F8CFF7082A936912BAF2124D42ED82403C75C87CB160553A7DF862F8D81809EE,b286b58ed32b6df4ecdb5df86d7d7d177bb7bfaf,f8cff7082a936912baf2124d42ed82403c75c87cb160553a7df862f8d81809ee,50cc3a3bca96d7096c8118e838d9bc16,NO_DETECTION
38283B775552DA8981452941EA74191AA0D203EDD3F61FB2DEE7B0AEA3514955,d2f5c890e3e1dd9b42e695586c06408b31d4ec7a,38283b775552da8981452941ea74191aa0d203edd3f61fb2dee7b0aea3514955,fe00973fc12b3c6330abd9807dfb1d70,NO_DETECTION
A668A98E57C03DECF6EA76BB32F67F3F077EF2277E57F4117D44F4342977FDDF,93b717a562f2cc3fdf2355bd9d2670ba2391cc60,a668a98e57c03decf6ea76bb32f67f3f077ef2277e57f4117d44f4342977fddf,97dc80d3844b01587d9fd6377b9ab0a7,TROJ_FRS.VSNW0FD21
1AECADF489A6DD7A3A6E5DFDA9425673A9D04D38A5CB6B0B8F961536C11237ED,,1aecadf489a6dd7a3a6e5dfda9425673a9d04d38a5cb6b0b8f961536c11237ed,,Need sample for analysis
CC4960939A41D6A281DDAD307B107E16214F4AEDA261C9B5037F26E60DC7BBA2,885fc76ba1261a1dcce87f183a2385b2b99afd96,cc4960939a41d6a281ddad307b107e16214f4aeda261c9b5037f26e60dc7bba2,7ee103ee99b95c07cc4a024e4d0fdc03,Backdoor.Win64.SYSTEMBC.YXDJGZ
2BCD5702A7565952C44075AC6FB946C7780526640D1264F692C7664C02C68465,b8fc0194f6ed56e4a57c16756e506369c74c4078,2bcd5702a7565952c44075ac6fb946c7780526640d1264f692c7664c02c68465,0f1290d014dfd9e66bbbed96a828f7d1,Trojan.BAT.KILLAV.0NA103JH22
87AB1707A553557B10FA721A32F053FBB40D11DE6F692E96E067D03316FE530B,3cf331934996ec4338418b847b52d78d8a29d224,87ab1707a553557b10fa721a32f053fbb40d11de6f692e96e067d03316fe530b,4cf52cee2001cd10528f429fb6d9fd07,Trojan.BAT.KILLAV.WLES
91D9C73B804AAE60057AA93F4296D39EC32A01FE8201F9B73F979D9F9E4AEA8B,,91d9c73b804aae60057aa93f4296d39ec32a01fe8201f9b73f979d9f9e4aea8b,,Need sample for analysis
01EC91A3145332174EEF9239F7767ADAA5E3DFF3A436DFB7D2F978F88EA6CD93,,01ec91a3145332174eef9239f7767adaa5e3dff3a436dfb7d2f978f88ea6cd93,,Need sample for analysis
63229DA1BED0C0EAFC4ED087651AF3EEC521E7FBD098300F7D862582D03A675D,,63229da1bed0c0eafc4ed087651af3eec521e7fbd098300f7d862582d03a675d,,Need sample for analysis
1B60097BF1CCB15A952E5BCC3522CF5C162DA68C381A76ABC2D5985659E4D386,cecc54143cc375af1b9aed0021643b179574e592,1b60097bf1ccb15a952e5bcc3522cf5c162da68c381a76abc2d5985659e4d386,e2eadf60d8f25cae9b29decab461177b,NO_DETECTION
039BF780AE46875945344AF489A590C5B7A36D458372A3173B55B3DC3559DFFF,,039bf780ae46875945344af489a590c5b7a36d458372a3173b55b3dc3559dfff,,Need sample for analysis
3691DBB1834DB4EB8EF4C195D26779B87DB267A56F2EBCA6C146A53FB8ADB9C0,7dee2a38cc2ba81cc373b50f42c8946601d177cb,3691dbb1834db4eb8ef4c195d26779b87db267a56f2ebca6c146a53fb8adb9c0,c84e1655f0ba917cc605018e32eba9f3,NO_DETECTION
03B3C37300BF9DCFAA4594E86841B70263324DDA305484FB268B27DEB09F936C,a65d7caf354161798d2458cfee9e4e988f0e94af,03b3c37300bf9dcfaa4594e86841b70263324dda305484fb268b27deb09f936c,9a66570b7e25035ff337fa6098f59823,NO_DETECTION
08D40A402B3754E52E4E86003BFFDDFDCCBCEEFD335F53591F4CF715F8D30321,,08d40a402b3754e52e4e86003bffddfdccbceefd335f53591f4cf715f8d30321,,Need sample for analysis
6CFF22A3EA7C054075B9ADED5933587BF997623183539E10E426D103D604F046,2de53c24663149366fca22f354aff5c0f5b348f4,6cff22a3ea7c054075b9aded5933587bf997623183539e10e426d103d604f046,a8b335886e39adf23e6aa44a00bf82dc,Trojan.BAT.ZEPPELIN.SMYXBEU.hp
5B43428452A867AD61554D763C8F19CA4CD8AF8C31194304785E9E45F9258441,,5b43428452a867ad61554d763c8f19ca4cd8af8c31194304785e9e45f9258441,,Need sample for analysis
0E626E01D3AE7840AA486468F40138284CCBD70DFE336A6B5D4008D01EB79988,373609c0f30ee313fd0cc6c4e572452483d87244,0e626e01d3ae7840aa486468f40138284ccbd70dfe336a6b5d4008d01eb79988,1393dab192ea2e2427889839a2d8fcf7,HackTool.BAT.DefenderControl.A
4106CE787CF73D7F8215311A241F0E42426301A5A2078DA9E3349AFADE2DF684,bd65b5306914187f14bfffa995e7e68a8d036d0c,4106ce787cf73d7f8215311a241f0e42426301a5a2078da9e3349afade2df684,5336dffb778b1e2a0b982b337652b213,Trojan.BAT.DISABLER.AC
09F91E90A1604A633C00D6039581F552603421356CB1EDB62E085B32FF01B94E,fe1fb1da6435a6d6283e993569d3fc82a67d7ac8,09f91e90a1604a633c00d6039581f552603421356cb1edb62e085b32ff01b94e,f7a730acc86f1d6759249ccc579b1794,Trojan.BAT.MEDUSALOCKER.A
BEB5022543A1E12E1F8F5FFE5D520E5FC9CF623AEA512CFB43EA2F8C2897420C,86f599090aa2c7c1df65dccccf00e1818e72246a,beb5022543a1e12e1f8f5ffe5d520e5fc9cf623aea512cfb43ea2f8c2897420c,91be6e6a8b4c2cb99db5b99d40e06978,Trojan.BAT.ZEPPELIN.SMYXBEU.hp
82F1F72F4B1BFD7CC8AFBE6D170686B1066049BC7E5863B51AA15CCC5C841F58,,82f1f72f4b1bfd7cc8afbe6d170686b1066049bc7e5863b51aa15ccc5c841f58,,Need sample for analysis
0A9A342CF4B9CCBA811922B32C55498A3448B198702E2EC17269653C161BBDA3,0488348645ebb39ee7a51a09f2705c87d89d27f1,0a9a342cf4b9ccba811922b32c55498a3448b198702e2ec17269653c161bbda3,cdcf4f24dc07d5da5be076793983a308,NO_DETECTION
74D81EF0BE02899A177D7FF6374D699B634C70275B3292DBC67E577B5F6A3F3C,,74d81ef0be02899a177d7ff6374d699b634c70275b3292dbc67e577b5f6a3f3c,,Need sample for analysis
8A99353662CCAE117D2BB22EFD8C43D7169060450BE413AF763E8AD7522D2451,7902b08fb184cfb9580d0ad950baf048a795f7c1,8a99353662ccae117d2bb22efd8c43d7169060450be413af763e8ad7522d2451,527c71c523d275c8367b67bbebf48e9f,HackTool.Win64.Chisel.SM.go
A83A5810EA7A4F02D4623C509DD9B88AD4E432177143E9E9B2B30F9B2943A1B0,65dc04f3f75deb3b287cca3138d9d0ec36b8bea0,a83a5810ea7a4f02d4623c509dd9b88ad4e432177143e9e9b2b30f9b2943a1b0,0191d87b91f1545e13b3af4a442ae949,Trojan.Win32.STOPSERVICES.VSNW06C23
4CD00234B18E04DCD745CC81BB928C8451F6601AFFB5FA45F20BB11BFB5383CE,1206bd44744d61f6c31aba2234c34d3e35b5bac7,4cd00234b18e04dcd745cc81bb928c8451f6601affb5fa45f20bb11bfb5383ce,57bd8fba4aa26033fa080f390b31ed0e,Trojan.PS1.BATLOADER.SMB
342B398647073159DFA8A7D36510171F731B760089A546E96FBB8A292791EFEE,dd37973be7e6ede23c131a48919a4f6e1fb49328,342b398647073159dfa8a7d36510171f731b760089a546e96fbb8a292791efee,5cb9d80f82f674b065c3d80816a370c4,TROJ_FRS.VSNTKJ22
B8C4AEC31C134ADBDBE8AAD65D2BCB21CFE62D299696A23ADD9AA1DE082C6E20,,b8c4aec31c134adbdbe8aad65d2bcb21cfe62d299696a23add9aa1de082c6e20,,Need sample for analysis
8A983042278BC5897DBCDD54D1D7E3143F8B7EAD553B5A4713E30DEFFDA16375,79f1710d8fdb5143081f78a867ed6be29ebb6287,8a983042278bc5897dbcdd54d1d7e3143f8b7ead553b5a4713e30deffda16375,3a3b0340bbe078418f988447c62e07b3,NO_DETECTION
D47D4B52E75E8CF3B11EA171163A66C06D1792227C1CF7CA49D7DF60804A1681,,d47d4b52e75e8cf3b11ea171163a66c06d1792227c1cf7ca49d7df60804a1681,,Need sample for analysis
BE030E685536EB38BA1FEC1C90E90A4165F6641C8DC39291DB1D23F4EE9FA0B1,,be030e685536eb38ba1fec1c90e90a4165f6641c8dc39291db1d23f4ee9fa0b1,,Need sample for analysis
216047C048BF1DCBF031CF24BD5E0F263994A5DF60B23089E393033D17257CB5,3288f6f98bc2445f4ad688b562fe12414893c1ac,216047c048bf1dcbf031cf24bd5e0f263994a5df60b23089e393033d17257cb5,92283d4d0e7e730c3f4f5485bfa48cb6,HackTool.Win32.NirCMD.MRV
1743494F803BBCBD11150A4A8B7A2C5FABA1223DA607F67D24B18CA2D95D5BA3,,1743494f803bbcbd11150a4a8b7a2c5faba1223da607f67d24b18ca2d95d5ba3,,Need sample for analysis
420DB40D26D309D3DBA3245ABB91207F1BCA050530545A8048F856E5840D22A2,a16d38ba55c100ebccf9667e2bb1112f13751f7c,420db40d26d309d3dba3245abb91207f1bca050530545a8048f856e5840d22a2,96e49160a2a64c833382bf9981530879,NO_DETECTION
6332F189CC71DF646FF0F1B9B02A005C9EBDA3FE7B9712976660746913B030DE,,6332f189cc71df646ff0f1b9b02a005c9ebda3fe7b9712976660746913b030de,,Need sample for analysis
F805DAFB3C0B7E18AA7D8C96DB8E8D4E9301FF619622D1AECC8080E0ECD9EBBE,,f805dafb3c0b7e18aa7d8c96db8e8d4e9301ff619622d1aecc8080e0ecd9ebbe,,Need sample for analysis
E87512EA12288ACEC611CF8E995C4CED3971D9E35C0C5DCFD9EE17C9E3ED913D,,e87512ea12288acec611cf8e995c4ced3971d9e35c0c5dcfd9ee17c9e3ed913d,,Need sample for analysis
141B2190F51397DBD0DFDE0E3904B264C91B6F81FEBC823FF0C33DA980B69944,a17c21b909c56d93d978014e63fb06926eaea8e7,141b2190f51397dbd0dfde0e3904b264c91b6f81febc823ff0c33da980b69944,75b55bb34dac9d02740b9ad6b6820360,NO_DETECTION
AE724DCE252C7B05A84BC264993172CF86950D22744B5E3A1B15BA645D9D3733,,ae724dce252c7b05a84bc264993172cf86950d22744b5e3a1b15ba645d9d3733,,Need sample for analysis
B028EAA0EC452C6844881DC34BE813834813A40591B89EA9A57DD4FB4084E477,,b028eaa0ec452c6844881dc34be813834813a40591b89ea9a57dd4fb4084e477,,Need sample for analysis
F02AF8FFC37D1874B971307FDEC80E33E583B56D9EBABDA78A4B8AD038BC3BF0,,f02af8ffc37d1874b971307fdec80e33e583b56d9ebabda78a4b8ad038bc3bf0,,Need sample for analysis
8F87A1542EE790623896BBAAB933D1883484DE02A7B3D65D6C791D50173A923D,,8f87a1542ee790623896bbaab933d1883484de02a7b3d65d6c791d50173a923d,,Need sample for analysis
3041DFC13F356C2F0133A9C11A258F87CB7DE1E17BC435E9B623D74BC5E1C6BE,,3041dfc13f356c2f0133a9c11a258f87cb7de1e17bc435e9b623d74bc5e1c6be,,Need sample for analysis
338228A3E79F3993ABC102CBAC2FF253C84965213D59AC30892538CDD9B0A22B,,338228a3e79f3993abc102cbac2ff253c84965213d59ac30892538cdd9b0a22b,,Need sample for analysis
BBB7404419F91F82CEDFEC915931A9339F04165B27D8878D63827C9EE421ED62,,bbb7404419f91f82cedfec915931a9339f04165b27d8878d63827c9ee421ed62,,Need sample for analysis
68C57DAED0E5899C49B827042BCF3BBEBA33B524BD83315A44D889721664DC34,,68c57daed0e5899c49b827042bcf3bbeba33b524bd83315a44d889721664dc34,,Need sample for analysis
EE6EC2810910C6D2A2957F041EDD1E39DCA4266A1CC8009AE6D7315ABA9196F5,,ee6ec2810910c6d2a2957f041edd1e39dca4266a1cc8009ae6d7315aba9196f5,,Need sample for analysis
3C8C1B1F53E0767B7291BB1AE605FFA62A93E9C8CC783E4CA47AC84B48320D59,,3c8c1b1f53e0767b7291bb1ae605ffa62a93e9c8cc783e4ca47ac84b48320d59,,Need sample for analysis
C798B2690C5F16EB2917A679AF3117CFE9C7060FA8BC84FFC3159338EF33508E,,c798b2690c5f16eb2917a679af3117cfe9c7060fa8bc84ffc3159338ef33508e,,Need sample for analysis
E3D7C012040962ACD66F395D1C5C5F73F305AA1058F2111E8E37D9CB213B80C4,,e3d7c012040962acd66f395d1c5c5f73f305aa1058f2111e8e37d9cb213b80c4,,Need sample for analysis
25A6F82936134A6C5C0066F382530B9D6BF2C8DA6FEAFE028F166B1A9D7283CF,,25a6f82936134a6c5c0066f382530b9d6bf2c8da6feafe028f166b1a9d7283cf,,Need sample for analysis
E813F8FAF3AA2EB20E285596413F5088B2D7FD153FE9F72F3FF45735D0FDDCED,,e813f8faf3aa2eb20e285596413f5088b2d7fd153fe9f72f3ff45735d0fddced,,Need sample for analysis
9493B512D7D15510EBEE5B300C55B67F9F2FF1DDA64BDDC99BA8BA5024113300,,9493b512d7d15510ebee5b300c55b67f9f2ff1dda64bddc99ba8ba5024113300,,Need sample for analysis
146335B1BE627318AC09476F0C8F8E6E027805E6077673F72D6DCE1677A24C78,,146335b1be627318ac09476f0c8f8e6e027805e6077673f72d6dce1677a24c78,,Need sample for analysis
A0A4A99948E12309F54911264261D96F0E40D5FD695BAB82E95FBC1F9024482E,,a0a4a99948e12309f54911264261d96f0e40d5fd695bab82e95fbc1f9024482e,,Need sample for analysis
01CE9CFEBB29596D0AB7C99E8DBADF1A8409750B183E6BF73E0DE021B365BE13,,01ce9cfebb29596d0ab7c99e8dbadf1a8409750b183e6bf73e0de021b365be13,,Need sample for analysis
8D16A23D5A5630502B09C33FBC571D2261C6C98FECC3A79A1E1129354F930D0A,,8d16a23d5a5630502b09c33fbc571d2261c6c98fecc3a79a1e1129354f930d0a,,Need sample for analysis
C4A2227CD8D85128EAFEF8EE2298AA105DA892C8B0F37405667C2D1647C35C46,,c4a2227cd8d85128eafef8ee2298aa105da892c8b0f37405667c2d1647c35c46,,Need sample for analysis
AF9F95497B8503AF1A399BC6F070C3BBEABC5AEECD8C09BCA80495831AE71E61,,af9f95497b8503af1a399bc6f070c3bbeabc5aeecd8c09bca80495831ae71e61,,Need sample for analysis
8E628C6E997ABF2C5107BF3E196F339D5A0592053CE667719936EC68A4C3A02F,,8e628c6e997abf2c5107bf3e196f339d5a0592053ce667719936ec68a4c3a02f,,Need sample for analysis
39438597FAF8D9A4024589847F2E7E441E3A9D63501B724FD9DDDA028A9B19FB,,39438597faf8d9a4024589847f2e7e441e3a9d63501b724fd9ddda028a9b19fb,,Need sample for analysis
AF0292E4DE92032EDE613DC69373DE7F5A182D9CBBA1ED49F589EF484AD1EE3E,a30a1c0bc1224bb9431acc3b2d2ae0472c39deb3,af0292e4de92032ede613dc69373de7f5a182d9cbba1ed49f589ef484ad1ee3e,ae26aa7d1748a123c994378c9a3230c9,TROJ_GEN.R002C0PF123
2C1566A2E03C63B67FBDD80B4A67535E9ED969EA3E3013F0BA503CFA58E287E3,67ea6d219abbdb803519892a3689dfcdf91b563c,2c1566a2e03c63b67fbdd80b4a67535e9ed969ea3e3013f0ba503cfa58e287e3,7cc41954e94c658c0cc12acfb654c8df,TROJ_GEN.R002C0XEQ23
A8B914DF166FD0C94106F004E8CA0CA80A36C6F2623F87A4E9AFE7D86B5B2E3A,901485fa05c94c235cf9b39b92942e6c2a970d38,a8b914df166fd0c94106f004e8ca0ca80a36c6f2623f87a4e9afe7d86b5b2e3a,27f7a7f5f4af1100e0467b1bfeb67060,Trojan.Linux.SAGNT.USELVH723
DD78C6DC62463ABA24CDBEA3968CBCC1C7B97A736EF069D99D6512B10C5E91F3,a20f97b20ed09f6c5af4dac1008600ae0547019b,dd78c6dc62463aba24cdbea3968cbcc1c7b97a736ef069d99d6512b10c5e91f3,dca104da3cc7e0f8d4951576b88eea2d,TROJ_GEN.R002C0PLE21
629587E592130B86418D17D6B8CC52B6F378F39F1B5E8CAA4038CFA7120B2A53,,629587e592130b86418d17d6b8cc52b6f378f39f1b5e8caa4038cfa7120b2a53,,Need sample for analysis
69B6BC4DB69680118781E7A9F2580738088930FA04884755F23904FA19E638E3,,69b6bc4db69680118781e7a9f2580738088930fa04884755f23904fa19e638e3,,Need sample for analysis
81423F5454208E958AA183C2850809620676485C63AAB07D91A6F85C1D9B4E72,,81423f5454208e958aa183c2850809620676485c63aab07d91a6f85c1d9b4e72,,Need sample for analysis
CDB0C28EC03FFBF66309D74D537B8157161CF775EE00A49398E97E4BF735D7D9,,cdb0c28ec03ffbf66309d74d537b8157161cf775ee00a49398e97e4bf735d7d9,,Need sample for analysis
4E5EC0DB67045BDC008E949214BEA81A5D1E4C1E0DE211159F0E9D7D33ECBF7A,,4e5ec0db67045bdc008e949214bea81a5d1e4c1e0de211159f0e9d7d33ecbf7a,,Need sample for analysis
0964EC866B24EEA67C8E7B11060ACBF9455E182D0FF97987114C291D29E54F73,e15f6d324ccb0189216b0ce444a808745b8630cc,0964ec866b24eea67c8e7b11060acbf9455e182d0ff97987114c291d29e54f73,7dc9300c716726ce415a77561e4112b7,NO_DETECTION
73DE5C6390F26133F20208367C4398798FD4DC1E9986BDFB7FEA9288F4F53EFA,,73de5c6390f26133f20208367c4398798fd4dc1e9986bdfb7fea9288f4f53efa,,Need sample for analysis
D04904E32B5CB0F9B559855FAC81D62C6AD0472DC443BE02F08B6FE4A7D56F71,,d04904e32b5cb0f9b559855fac81d62c6ad0472dc443be02f08b6fe4a7d56f71,,Need sample for analysis
549A883CB3D923EB0B45248D6F46BD2859A3265F203E6019F3E4B9DF6C9F9813,,549a883cb3d923eb0b45248d6f46bd2859a3265f203e6019f3e4b9df6c9f9813,,Need sample for analysis
89672638152C13D10AE8AFA03DF7798081D025939BCFAE354E8540CDDA2CF16A,,89672638152c13d10ae8afa03df7798081d025939bcfae354e8540cdda2cf16a,,Need sample for analysis
04BA9DD2D3127511AF52E1BE3015E0424491CFB2133F90F8B5B5CAC2E33166D4,,04ba9dd2d3127511af52e1be3015e0424491cfb2133f90f8b5b5cac2e33166d4,,Need sample for analysis
AE7031DFAE21616D7EEC326C16EBAC7F9D911A354BA32DD4B4C458FE50351805,fb057335cbcf51fa538f9d4ace7982263c327cff,ae7031dfae21616d7eec326c16ebac7f9d911a354ba32dd4b4c458fe50351805,329f6d74299141fe06a5e222efcb06f8,HackTool.MSIL.Sharpdump.R002C0PEE22
D13B43518D0ED2FE938E186EB218DEBD15022B9803C0D330363CA40830DB9A77,,d13b43518d0ed2fe938e186eb218debd15022b9803c0d330363ca40830db9a77,,Need sample for analysis
804DE08FB28DCAE51EFCA2960DE3DC9460114FC8D376AD6A966144CB55AA9F75,,804de08fb28dcae51efca2960de3dc9460114fc8d376ad6a966144cb55aa9f75,,Need sample for analysis
558147CAA20EDDF708986E89D7F000809025C5ADE03FDA1F352DBA513E8F1454,,558147caa20eddf708986e89d7f000809025c5ade03fda1f352dba513e8f1454,,Need sample for analysis
6BCE98CE8751D6F87E97578A05E606A0B699F24C1A69B96CD28EF88D4984FE71,,6bce98ce8751d6f87e97578a05e606a0b699f24c1a69b96cd28ef88d4984fe71,,Need sample for analysis
8AE1D9E815ABC504D01B48ECF21E4133B34B4B3E4A0E93804F44F8A9B328BD5D,,8ae1d9e815abc504d01b48ecf21e4133b34b4b3e4a0e93804f44f8a9b328bd5d,,Need sample for analysis
F9600B1B06588E3815A55EB81E35289F7B9A5749AE623550734C5F3D8C04E038,,f9600b1b06588e3815a55eb81e35289f7b9a5749ae623550734c5f3d8c04e038,,Need sample for analysis
